critical sociology	critical sociology
clinical acupuncture and oriental medicine	clinical acupuncture and oriental medicine
quarterly journal of the japan welding society	yosetsu gakkai ronbunshuquarterly journal of the japan welding society
00048682	australian and new zealand journal of surgery
child psychiatry human development	child psychiatry and human development
geophysical journal international	geophysical journal
sotsiologicheskie issledovaniia	sotsiologicheskie issledovaniya
15375110	biosystems engineering
syst appl m	systematic and applied microbiology
nouvelles dermatologiques	nouvelles dermatologiques
ieee patt a	ieee transactions on pattern analysis and machine intelligence
cortex	cortex
jnegroeduc	jnegroeduc
human pathology	human pathology
phlebolymphology	phlebolymphology
rus j numer	russian journal of numerical analysis and mathematical modelling
theor criminol	theoretical criminology
00311138	paper film and foil converter
10165126	jinekoloji ve obstetrik dergisi
families in societythe journal of contemporary human services	families in society
journal of computer information systems	journal of computer information systems
21535634	current problems in cancer
10893393	techniques in hand and upper extremity surgery
14355116	medizinische ausbildung
int j environ heal r	international journal of environmental health research
15660702	autonomic neuroscience basic and clinical
j acoust soc amer	journal of the acoustical society of america
15632873	journal fur ernahrungsmedizin
x0386300	acta medica okayama
11241896	nuovo cimento della societa italiana di fisica c
journal of competition law and economics	journal of competition law and economics
instrumentation in the power industry	instrumentation control and automation in the power industry proceedings
medical care research and review mcrr	medical care research and review
time	time
information processing and management	information processing and management
psychophar	psychopharmacology
15518949	journal of dentistry for children chicago ill
revue du marche commun et de lunion europeenne	revue du marche commun et de lunion europeenne
arquivos de gastroenterologia	arquivos de gastroenterologia
prog bioc b	progress in biochemistry and biophysics
point vet	point veterinaire
13598546	supply chain management
pharmazie in unserer zeit	pharmazie in unserer zeit
am educ res j	american educational research journal
agriculture and human values	agriculture and human values
journal of anthropological archaeology	journal of anthropological archaeology
seminars in respiratory and critical care medicine	seminars in respiratory and critical care medicine
biographyan interdisciplinary quarterly	biography
discourse society	discourse and society
int j circuit theor appl	international journal of circuit theory and applications
71532408	journal of plant nutrition
functional plant biology electronic resource fpb	functional plant biology
2004 ieee symposium on virtual environments humancomputer interfaces and measurement systems vecims	2004 ieee symposium on virtual environments humancomputer interfaces and measurement systems vecims
curr opin ophthalmol	current opinion in ophthalmology
sociology of religion	sociology of religion
journal of nutraceuticals functional and medical foods	journal of nutraceuticals functional and medical foods
1651386x	audiological medicine
theor popul biol	theoretical population biology
j voice	journal of voice
fiber and integrated optics	fiber and integrated optics
international paperworld ipw	international paperworld ipw
methods mol med	methods in molecular medicine
sprachesti	sprache stimme gehor
mining and quarry world	mining and quarry world
architrev	architrev
vestnik otorinolaringologii	vestnik otorinolaringologii
51297967	apidologie
immunohematology	immunohematology
journal of nephrology	journal of nephrology
apmis	apmis
proceedings 2004 nonvolatile memory technology symposium nvmts 2004	proceedings 2004 nonvolatile memory technology symposium nvmts 2004
00257753	medicina clinica
j inst electr telecom eng	iete journal of research
14681994	sexual and relationship therapy
41547689	critical reviews in toxicology
j drug target	journal of drug targeting
10523928	journal of professional issues in engineering education and practice
j psychol theol	journal of psychology and theology
information processing letters	information processing letters
neurocritical care	neurocritical care
ieee region 10 annual international conference proceedings	ieee region 10 annual international conference proceedingstencon
journal of mathematical behavior	journal of mathematical behavior
jcrj clin rheumatol	journal of clinical rheumatology
j heuristic	journal of heuristics
informaticalithuan	informaticalithuan
entomologica fennica	entomologica fennica
medscape womens health	medscape womens health electronic resource
auris nas l	auris nasus larynx
acc chem re	accounts of chemical research
proceedings pulpaper 2004 conferences coating	proceedings pulpaper 2004 conferences coating
int j pharm	international journal of pharmaceutics
occhio clinico	occhio clinico
anat rec a	anatomical record
marine georesources and geotechnology	marine georesources and geotechnology
eur j histochem	european journal of histochemistry
am j physiol	american journal of physiology
iee procoptoelectronics	iee proceedingsoptoelectronics
02128799	archivos de medicina del deporte
int j cast metals res	international journal of cast metals research
cah psychol cognitive	cahiers de psychologie cognitive
phytoparasitica	phytoparasitica
invest radiol	investigative radiology
autaut	autaut
brit poultry sci	british poultry science
rev clin esp	revista clinica espanola
2005 international symposium on empirical software engineering isese 2005	2005 international symposium on empirical software engineering isese 2005
t i br geog	transactions of the institute of british geographers
10892516	techniques in vascular and interventional radiology
j oper res soc	journal of the operational research society
0165005x	culture medicine and psychiatry
comput theor polym s	computational and theoretical polymer science
lebanese medical journal	journal medical libanais
j agr rural	journal of agriculture and rural development in the tropics and subtropics
trends biotechnol	trends in biotechnology
canadian journal of applied physiology	canadian journal of applied physiology
italian journal of psychopathology	italian journal of psychopathology
00413216	tropical agriculture
journal of african economies	journal of african economies
hum right q	human rights quarterly
opt laser t	optics and laser technology
aframrev	aframrev
80963179	journal of occupational and organizational psychology
gov inform q	government information quarterly
10250599	journal of biosciences
inf midem	informacije midem
eur j marketing	european journal of marketing
psychol run	psychologische rundschau
indiana u math j	indiana university mathematics journal
zhonghua weishengwux	chinese journal of microbiology and immunology
fruit var j	fruit varieties journal
01979337	earth surface processes and landforms
01471249	bmc urology
journal of the chartered institution of water and environmental management	journal of the chartered institution of water and environmental management
international journal of surgery	international journal of surgery
global environ change	global environmental change
07135424	proceedings graphics interface
bull econ res	bulletin of economic research
0026895x	molecular pharmacology
chinese journal of clinical rehabilitation	chinese journal of clinical rehabilitation
gen hosp psychiat	general hospital psychiatry
02495627	agronomie
public adm rev	public administration review
behav ecol sociobiol	behavioral ecology and sociobiology
1080286x	information management
00211699	iryo japanese journal of national medical services
09567925	european journal of applied mathematics
16129830	journal of agriculture and rural development in the tropics and subtropics
acta biochim pol	acta biochimica polonica
13631950	current opinion in clinical nutrition and metabolic care
publ heal	public health
waterlines	waterlines
41477998	journal of electron microscopy
can j psychiat	canadian journal of psychiatry
measurement journal of the international measurement confederation	measurement journal of the international measurement confederation
02678179	journal of quaternary science
intervirolo	intervirology
01905848	proceedings frontiers in education conference fie
univ pittsbg law rev	university of pittsburgh law review
revue medicale de liege	revue medicale de liege
eyet ophth soc uk	eye
can psych	canadian psychology
journal of vibration engineering	zhendong gongcheng xuebaojournal of vibration engineering
ann assoc am geogr	annals of the association of american geographers
nat area j	natural areas journal
71573261	journal of clinical monitoring and computing
newsletters on stratigraphy	newsletters on stratigraphy
00108049	control engineering
actuelle traumatol	aktuelle traumatologie
10438092	laser focus world
rinsho byorijpn j c	rinsho byori the japanese journal of clinical pathology
can j elect comput e	canadian journal of electrical and computer engineering
03784835	oncologia
j bus ind mark	journal of business and industrial marketing
institute of marine engineering science and technology imarest conference proceedings	institute of marine engineering science and technology imarest conference proceedings
03402096	anatomia histologia embryologia
10586407	journal of economics and management strategy
musiktheorie	musiktheorie
13434292	bulletin of national institute of health sciences
cur op obst	current opinion in obstetrics gynecology
current medicinal chemistryanticancer agents	current medicinal chemistry anticancer agents
0009854x	clavier
crchim	crchim
geophysics	geophysics
41095829	annals of botany
00306622	journal of otolaryngology of japan
10952055	proceedings international conference on computer communications and networks icccn
int j wildl	international journal of wildland fire
0970258x	national medical journal of india
stereot funct neuros	stereotactic and functional neurosurgery
trop anim	tropical animal health and production
asmc advanced semiconductor manufacturing conference proceedings	asmc advanced semiconductor manufacturing conference proceedings
proceedings of the 7th international conference on control automation robotics and vision icarcv 2002	proceedings of the 7th international conference on control automation robotics and vision icarcv 2002
wireless personal communications	wireless personal communications
sensors and actuators b chemical	sensors and actuators b chemical
thromb haemost	thrombosis and haemostasis
00260819	metallovedenie i termicheskaya obrabotka metallov
01425242	grass and forage science
acta mech	acta mechanica
zh nevropatol psikhiatr im s s korsakova	zhurnal nevropatologii i psikhiatrii imeni s s korsakova
chemosphere global change science	chemosphere global change science
int j trop insect sci	international journal of tropical insect science
neuroendocrinol lett	neuroendocrinology letters
program comprehension workshop proceedings	program comprehension workshop proceedings
obes surg	obesity surgery
j environ sci health bpestic	journal of environmental science and health part b pesticides food contaminants and agricultural wastes
paint and coatings industry	paint and coatings industry
21468005	new technology work and employment
chinese j astron ast	chinese journal of astronomy and astrophysics
cytopatholo	cytopathology
81087210	dermatology online journal
18106277	biogeosciences discussions
petrol chemengl tr	petroleum chemistry
j cran max	journal of craniomaxillofacial surgery official publication of the european association for craniomaxillofacial surgery
documenta ophthalmologica advances in ophthalmology	documenta ophthalmologica
rofof ront	rofo fortschritte auf dem gebiete der rontgenstrahlen und der nuklearmedizin
05908450	coating
phosphorus sulfur and silicon and the related elements	phosphorus sulfur and silicon and related elements
optical engineering	optical engineering
bee world	bee world
00393215	studia logica
16146891	akupunktur und traditionelle chinesische medizin
0954478x	tqm magazine
10519173	digest of papers ieee symposium on mass storage systems
00109312	corrosion
enferm infec microbiol clin	enfermedades infecciosas y microbiologia clinica
02190915	review of pacific basin financial markets and policies
13424815	biocontrol science
stahlbau	stahlbau
ballettanz	ballettanz
12350621	vtt publications
chem vapor depos	chemical vapor deposition
j macroecon	journal of macroeconomics
pap reg sci	papers in regional science
proceedings international carnahan conference on security technology	proceedings international carnahan conference on security technology
nutrition metabolism and cardiovascular diseases	nutrition metabolism and cardiovascular diseases nmcd
tropical medicine and international health	tropical medicine international health tm ih
esa bulletin bulletin ase european space agency	esa bulletin bulletin ase european space agency
81464524	medical informatics and the internet in medicine
j univ sci technol b	journal of university of science and technology beijing mineral metallurgy materials eng ed
condensed matter physics	condensed matter physics
adv compos mater	advanced composite materials the official journal of the japan society of composite materials
03749320	minerva psichiatrica
lencephale	encephale
tr cell biol	trends in cell biology
stress	stress
aust j agr resour ec	australian journal of agricultural and resource economics
10036326	transactions of nonferrous metals society of china english edition
00271314	moscow university chemistry bulletin
adv atom mol opt phy	advances in atomic molecular and optical physics vol 49
j am chem soc	journal of the american chemical society
polymer reaction engineering	polymer reaction engineering
proceedings institute of corrosion uk corrosion 2003	proceedings institute of corrosion uk corrosion 2003
nihon enerugi gakkaishijournal of the japan institute of energy	nihon enerugi gakkaishijournal of the japan institute of energy
proceedings of 2004 international conference on the business of electronic product reliability and liability	proceedings of 2004 international conference on the business of electronic product reliability and liability
international journal of global energy issues	international journal of global energy issues
12015989	skin therapy letter
prep biochem biotechnol	preparative biochemistry and biotechnology
j quaternary sci	journal of quaternary science
applied catalysis b environmental	applied catalysis b environmental
10599495	journal of materials engineering and performance
international review of economics and finance	international review of economics and finance
03063968	race and class
marine maritime	marine and maritime
distance education	distance education
deepsea research part iitopical studies in oceanography	deepsea research part ii topical studies in oceanography
13468650	japan medical association journal
biotechnic histochemistry	biotechnic histochemistry official publication of the biological stain commission
j nat canc	journal of the national cancer institute
00084506	canadian modern language review
br dent j	british dental journal
21469758	journal of anatomy
canc j	cancer journal
j hum movement stud	journal of human movement studies
j oncol pharm pract	journal of oncology pharmacy practice
annals of clinical microbiology and antimicrobials	annals of clinical microbiology and antimicrobials
09057161	clinical oral implants research
c geogr	canadian geographer
american journal of human biology	american journal of human biology
journal of material culture	journal of material culture
00224669	journal of special education
j appl phycol	journal of applied phycology
scandinavian journal of caring sciences	scandinavian journal of caring sciences
br j clin pharmacol	british journal of clinical pharmacology
09638687	journal of strategic information systems
anthr archeol eurasia	anthropology and archeology of eurasia
cosmic research english translation of kosimicheskie issledovaniya	cosmic research
j conch	journal of conchology
apmis acta pathologica microbiologica et immunologica scandinavica	apmis
ieee transactions on medical imaging	ieee transactions on medical imaging
00130109	economic geology
81724605	journal of nephrology
0145305x	developmental and comparative immunology
00220965	journal of experimental child psychology
00071102	british journal of mathematical and statistical psychology
rinsho shinkeigaku clinical neurology	clinical neurology
vox sanguinis	vox sanguinis
boundarytwo	boundarytwo
tappi fall technical conference	tappi fall technical conference
bird conservation international	bird conservation international
russian meteorology and hydrology	russian meteorology and hydrology
colloid jengl tr	colloid journal
micropaleon	micropaleontology
80951484	health services management research
med sci sports exerc	medicine and science in sports and exercise
amer j int law	american journal of international law
homeostasis in health and disease	homeostasis in health and disease
british food journal	british food journal
home healthc nurse	home healthcare nurse
generationsjournal of the american society on aging	generations
02649047	adhesive technology
xray spectrom	xray spectrometry
00493848	thrombosis research
comparative politics	comparative politics
child nursing	mcn the american journal of maternalchild nursing
nature clinical practice gastroenterology and hepatology	nature clinical practice gastroenterology and hepatology
int j health plan m	international journal of health planning and management
indian j biotechnol	indian journal of biotechnology
journal of geophysical research a space physics	journal of geophysical research a space physics
acta zoologica stockholm sweden	acta zoologica
15258610	journal of the american medical directors association
smith coll stud soc work	smith college studies in social work
14348411	aeu international journal of electronics and communications
int sociol	international sociology
08821577	health progress saint louis mo
00380288	sociologicky casopis
exp geront	experimental gerontology
int j antimicrob ag	international journal of antimicrobial agents
08918422	clinics in podiatric medicine and surgery
0033569x	quarterly of applied mathematics
stud family plann	studies in family planning
clin oral implan res	clinical oral implants research
0950382x	molecular microbiology
british journal of community nursing	british journal of community nursing
practical gastroenterology	practical gastroenterology
int j lang commun disord	international journal of language communication disorders royal college of speech language therapists
00428809	voprosy meditsinskoi khimii
iee procsoftw	iee proceedings software
ann worksh comp pow electr	proceedings of the ieee workshop on computers in power electronics compel
parassitolo	parassitologia
01452096	diplomatic history
nitric oxide	nitric oxide biology and chemistry
prim dent care	primary dental care journal of the faculty of general dental practitioners uk
proc combust inst	proceedings of the combustion institute
digest dis	digestive diseases
00129615	ecological monographs
j youth adolesc	journal of youth and adolescence
microbiol mol biol rev	microbiology and molecular biology reviews
env eng sci	environmental engineering science
hispanic journal of behavioral sciences	hispanic journal of behavioral sciences
13668714	journal of clinical pathology molecular pathology
netherlands journal of medicine	netherlands journal of medicine
j value inq	journal of value inquiry
prog coll polym sci	progress in colloid and polymer science
03060225	subcellular biochemistry
00134686	electrochimica acta
07381085	microsurgery
08995605	military psychology
int j inf tech decis	international journal of information technology and decision making
power transmission and motion control ptmc 2005	power transmission and motion control ptmc 2005
zeitschrift fur analysis und ihre anwendungen	zeitschrift fur analysis und ihre anwendung
01925121	international political science review
int j naut archaeol	international journal of nautical archaeology
81029493	optimization methods and software
81029490	systems analysis modelling simulation
marine geophysical researches	marine geophysical researches
1342078x	environmental health and preventive medicine
02683768	international journal of advanced manufacturing technology
south african journal of surgery suidafrikaanse tydskrif vir chirurgie	south african journal of surgery
proceedings of the acm sigcpr conference	proceedings of the acm sigcpr conference
x0100736	pesquisa veterinaria brasileira
ieee t el p	ieee transactions on electronics packaging manufacturing
cardiovascular research	cardiovascular research
1475455x	aluminium international today
00015725	acta geophysica polonica
81095716	siam journal on matrix analysis and applications
journal of the science of food and agriculture	journal of the science of food and agriculture
neural networks for signal processing proceedings of the ieee workshop	neural networks for signal processing proceedings of the ieee workshop
21349998	nippon suisan gakkaishi japanese edition
08105391	accounting and finance
critical review	critical review
15505774	ieee international symposium on defect and fault tolerance in vlsi systems
01004670	eclectica quimica
1044677x	journal of research of the national institute of standards and technology
oral and maxillofacial surgery clinics of north america	oral and maxillofacial surgery clinics of north america
health r so	health risk and society
renascenceessays on values in literature	renascence
bull who	bulletin of the world health organization
87553449	journal of third world studies
j anim feed sci	journal of animal and feed sciences
farm vestn	farmacevtski vestnik
mach des	machine design
pmlapublications of the modern language association of america	pmla
am j sci	american journal of science
physics report	physics report
05848547	spectrochimica acta part b atomic spectroscopy
91470958	autex research journal
j exp zoolog a comp exp biol	journal of experimental zoology part a comparative experimental biology
scandinavian audiology supplement	scandinavian audiology supplement
01676857	plant cell tissue and organ culture
w va med j	the west virginia medical journal
contact mechanics friction modeling and experiment	contact mechanics friction modeling and experiment
10236597	membrane and cell biology
austjfrstud	austjfrstud
vasomed	vasomed
10711813	proceedings of the human factors and ergonomics society
vascul pharmacol	vascular pharmacology
fiziolohichnyi zhurnal kiev ukraine 1994	fiziolohichnyi zhurnal kiev ukraine 1994
zhurnal nevropatologii i psikhiatrii imeni s s korsakova	zhurnal nevropatologii i psikhiatrii imeni s s korsakova
13538322	quality in higher education
gas eng man	gas engineering and management
health promot pract	health promotion practice
00951137	journal of clinical microbiology
tech orthop	techniques in orthopaedics
13569597	genes to cells
compdrama	compdrama
appl comput electrom	applied computational electromagnetics society journal
00208183	international organization
nuklearmednucl med	nuklearmedizin
the american journal of tropical medicine and hygiene	american journal of tropical medicine and hygiene
07483007	cladistics
journal of bodywork and movement therapies	journal of bodywork and movement therapies
consult pharm	consultant pharmacist
10372105	australian journal of otolaryngology
gynecol obs	gynecologic and obstetric investigation
61555858	rna biology
biology philosophy	biology and philosophy
j mater sci	journal of materials science
policy st j	policy studies journal
disaster prevention and management	disaster prevention and management
clin exp metastas	clinical experimental metastasis
09716378	zoos print journal
70778736	archives of public health
international journal of occupational safety and ergonomics	international journal of occupational safety and ergonomics jose
surf coat tech	surface and coatings technology
european journal of pediatric surgery official journal of austrian association of pediatric surgery et al zeitschrift fur kinderchirurgie	european journal of pediatric surgery
10449493	water environment and technology
quantum electronics	quantum electronics
south african journal of economics	south african journal of economics
cyberpsychology behavior	cyberpsychology behavior the impact of the internet multimedia and virtual reality on behavior and society
rev enferm	revista de enfermeria barcelona spain
15459993	nature structural molecular biology
university of portsmouth	downs syndrome research and practice the journal of the sarah duffen centre university of portsmouth
subst abus	substance abuse
09598049	european journal of cancer
transportation research part ftraffic psychology and behaviour	transportation research part f traffic psychology and behaviour
int j ce hy	international journal of clinical and experimental hypnosis
phosphor su	phosphorus sulfur and silicon and related elements
pharmaceutical engineering	pharmaceutical engineering
10568727	journal of diabetes and its complications
afr j ecol	african journal of ecology
addict biol	addiction biology
conservation ecology	conservation ecology
cold regions engineering cold regions impacts on transportation and infrastructure proceedings of the eleventh international conference	cold regions engineering cold regions impacts on transportation and infrastructure proceedings of the eleventh international conference
08822689	journal of psychopathology and behavioral assessment
acta poloniae pharmaceutica	acta poloniae pharmaceutica
gynecological surgery	gynecological surgery
legal and criminological psychology	legal and criminological psychology
knee	knee
hong kong journal of nephrology	hong kong journal of nephrology
0253374x	tongji daxue xuebaojournal of tongji university
clin chim acta	clinica chimica acta
professional engineering	professional engineering
int j chem kinet	international journal of chemical kinetics
landsc arch	landscape architecture
j imag sc t	journal of imaging science and technology
wuji cailiao xuebaojournal of inorganic materials	wuji cailiao xuebaojournal of inorganic materials
prenatneonatmed	prenatneonatmed
0071786x	progress in drug research
int j ch k	international journal of chemical kinetics
bbamol cell biol l	biochimica et biophysica acta molecular and cell biology of lipids
j acoust so	journal of the acoustical society of america
10926798	journal of emotional abuse
01739565	marine ecology
00214914	japanese journal of applied entomology and zoology
journal of quantitative spectroscopy and radiative transfer	journal of quantitative spectroscopy and radiative transfer
11475994	journal of substance use
21744834	expert review of cardiovascular therapy
mech syst signal pr	mechanical systems and signal processing
kemija u industrijijournal of chemists and chemical engineers	kemija u industrijijournal of chemists and chemical engineers
jrelig	jrelig
02190494	aplar journal of rheumatology
home healthcare nurse	home healthcare nurse
geomicrobiol j	geomicrobiology journal
br j soc p	british journal of social psychology
09509232	oncogene
lichenologist london england	lichenologist
j cardiovasc magn reson	journal of cardiovascular magnetic resonance
spe hydrocarbons economics and evaluation symposium proceedings	spe hydrocarbons economics and evaluation symposium proceedings
computer applications in engineering education	computer applications in engineering education
00048917	australian computer journal
folialinguist	folialinguist
statistical science a review journal of the institute of mathematical statistics	statistical science
ann r ecol	annual review of ecology and systematics
nurs h c p	nursing and health care perspectives
yale j health policy law ethics	yale journal of health policy law and ethics
water resour res	water resources research
deutsprache	deutsprache
15257770	nucleosides nucleotides nucleic acids
law and society review	law and society review
filmcomment	filmcomment
03886107	biomedical research
13007777	turkish journal of haematology
00094749	la chirurgia degli organi di movimento
crit rev comput tom	critical reviews in computed tomography
artif life	artificial life
mech adv mater struct	mechanics of advanced materials and structures
j audio eng soc	aes journal of the audio engineering society
chinese journal of applied and environmental biology	chinese journal of applied and environmental biology
j am soc mass spectrom	journal of the american society for mass spectrometry
0889857x	rheumatic diseases clinics of north america
psychopharmacol bull	psychopharmacology bulletin
13403443	natural medicines
0950222x	eye
j hydrol eng	journal of hydrologic engineering
clinical rheumatology	clinical rheumatology
molecular and cellular proteomics	molecular cellular proteomics mcp
inform service use	information services and use
intern m j	internal medicine journal
15440737	advances in dental research
limnology and oceanography methods	limnology and oceanography methods
journal of fushun petroleum institute	fushun shiyou xueyuan xuebaojournal of fushun petroleum institute
biol agric hortic	biological agriculture and horticulture
archives of suicide research	archives of suicide research
zool mid e	zoology in the middle east
yichuan	yi chuan hereditas zhongguo yi chuan xue hui bian ji
amer malacol bull	american malacological bulletin
int c patt recog	proceedings international conference on pattern recognition
09259724	computer supported cooperative work cscw an international journal
10615377	cardiology in review
03008916	tumori
91348454	endocrine journal
03698394	schweizerische rundschau fur medizinpraxis
envir exp b	environmental and experimental botany
10641297	experimental and clinical psychopharmacology
scotjtheology	scotjtheology
00314617	the pennsylvania nurse
asien afrika lateinamerika	asien afrika lateinamerika
actas esp psiquiatr	actas espanolas de psiquiatria
00068950	brain
ochsner journal	ochsner journal
biochimica et biophysica acta protein structure and molecular enzymology	biochimica et biophysica acta protein structure and molecular enzymology
proceedings ieee computational systems bioinformatics conference csb ieee computational systems bioinformatics conference	proceedings ieee computational systems bioinformatics conference csb ieee computational systems bioinformatics conference
13000691	journal of rheumatology and medical rehabilitation
03233790	asien afrika lateinamerika
02612194	crop protection
02116057	nutricion clinica y dietetica hospitalaria
petroleum economist	petroleum economist
vet surg	veterinary surgery
10010963	journal of iron and steel research international
decis sup s	decision support systems
helgoland marine research	helgoland marine research
chin j an c	fenxi huaxue
17275148	taiwan review
0033295x	psychological review
proceedings of the international conference on mechanical transmissions icmt 2001	proceedings of the international conference on mechanical transmissions icmt 2001
int j urol	international journal of urology
hlh heizung luftung	hlh heizung luftungklima haustechnik
architaujourdhui	architaujourdhui
14484951	civil engineers australia
glottazeitschrift fur griechische und lateinische sprache	glotta
the journal of interdisciplinary history	journal of interdisciplinary history
am j roentgenol	ajr american journal of roentgenology
03636119	american journal of physiology regulatory integrative and comparative physiology
08884080	applied cognitive psychology
journal of sedimentary research	journal of sedimentary research
zeitschrift fur padagogische psychologie	zeitschrift fur padagogische psychologie
colloids surf b biointerfaces	colloids and surfaces b biointerfaces
libr inform sci res	library and information science research
can j fish aquat sci	canadian journal of fisheries and aquatic sciences
10636706	ieee transactions on fuzzy systems
am zool	american zoologist
00911666	cds review
10723714	menopause
eur j psychol assess	european journal of psychological assessment
am behav sci	american behavioral scientist
03733114	annali di matematica pura ed applicata
j biosoc sci	journal of biosocial science
00071005	british journal of educational studies
13296221	pace process and control engineering
comb expl r	combustion explosion and shock waves
journal of experimental and theoretical artificial intelligence	journal of experimental and theoretical artificial intelligence
clin geriatr med	clinics in geriatric medicine
vie milieu	vie et milieu
clinical cases in mineral and bone metabolism	clinical cases in mineral and bone metabolism
15268209	clinical breast cancer
10647406	facial plastic surgery clinics
01743635	standort
01635808	sigmod record
09084282	applied neuropsychology
law soc inq	law and social inquiry
doklady chemistry	doklady chemistry
human rights quarterly	human rights quarterly
j soc adm p	journal of social and administrative pharmacy
nefrologia publicacion oficial de la sociedad espanola nefrologia	nefrologia
st e eur th	studies in east european thought
08986088	masonry construction the world of masonry
annals of biomedical engineering	annals of biomedical engineering
ima j math appl med biol	ima journal of mathemathics applied in medicine and biology
evidencebased obstetrics and gynecology	evidencebased obstetrics and gynecology
08870284	hydrocarbon processing
61744540	public policy research
alcohol fayetteville ny	alcohol
journal of educational psychology	journal of educational psychology
voprosy kurortologii fizioterapii i lechebnoi fizicheskoi kultury	voprosy kurortologii fizioterapii i lechebnoi fizicheskoi kultury
0232704x	annals of global analysis and geometry
anales espanoles de pediatria	anales espanoles de pediatria
0219581x	international journal of nanoscience
revista mexicana de ciencias geologicas	revista mexicana de ciencias geologicas
j toxicolcutan ocul toxicol	journal of toxicology cutaneous and ocular toxicology
journalism mass commun	journalism and mass communication quarterly
phys geogr	physical geography
00079685	cahiers danesthesiologie
q j nucl med mol im	quarterly journal of nuclear medicine and molecular imaging
conference record ias annual meeting ieee industry applications society	conference record ias annual meeting ieee industry applications society
fish and shellfish immunology	fish and shellfish immunology
10903941	surgical technology international
sbornik lekarsky	sbornik lekarsky
j health care poor u	journal of health care for the poor and underserved
upsala j med sci	upsala journal of medical sciences
10842020	ilar journal
00063029	biofizika
british birds	british birds
fiziol chel	fiziologiia cheloveka
current topics in medicinal chemistry	current topics in medicinal chemistry
int test conf p	proceedings international test conference
troyhistsoc	troyhistsoc
10473289	journal of the air waste management association 1995
j geochem explor	journal of geochemical exploration
setvalued anal	setvalued analysis
j sol energt asme	journal of solar energy engineering transactions of the asme
41532248	machining science and technology
01919601	pediatrics in review
00903973	journal of testing and evaluation
00143057	european polymer journal
15699056	european urology supplement
41532241	communications in soil science and plant analysis
sigplan notices	acm sigplan notices
endocrinol metab clin n amer	endocrinology and metabolism clinics of north america
41532247	materials and manufacturing processes
etw05 7th ieee emerging technologies workshop circuits and systems for 4g mobile communications 2005 proceedings	etw05 7th ieee emerging technologies workshop circuits and systems for 4g mobile communications 2005 proceedings
03263428	revista de nefrologia dialisis y transplante
african development reviewrevue africaine de developpement	african development review
proceedings of the sixth international conference for you computer scientist in computer science and technology in new century	proceedings of the sixth international conference for you computer scientist in computer science and technology in new century
08941777	experimental thermal and fluid science
03252787	revista argentina de dermatologia
act hist cy	acta histochemica et cytochemica
southern medical journal	southern medical journal
res high ed	research in higher education
tech anal s	technology analysis and strategic management
j nonpara s	journal of nonparametric statistics
phys med bi	physics in medicine and biology
acta scihealth sci	acta scientiarum health sciences
aggress violent beh	aggression and violent behavior
10006818	acta physico chimica sinica
information processing management	information processing and management
10760431	journal of architectural engineering
ieee eng med biol	ieee engineering in medicine and biology magazine
91572867	phenomenology and the cognitive sciences
j raptor res	journal of raptor research
1439670x	zeitschrift fur wundheilung
annu rev sociol	annual review of sociology
fluid phase equilibr	fluid phase equilibria
13119095	textilat
international journal of industrial ergonomics	international journal of industrial ergonomics
journal of cellular and molecular medicine	journal of cellular and molecular medicine
c j polit s	canadian journal of political science
poroshkovaya metallurgiya	poroshkovaya metallurgiya
71467931	r and d management
early child res q	early childhood research quarterly
radiat eff defect s	radiation effects and defects in solids
14312174	hydrogeology journal
02678373	work and stress
71467938	review of european community and international environmental law
nuov cim c	nuovo cimento della societa italiana di fisica c
fibre chemengl tr	fibre chemistry
00367699	schweizerische mineralogische und petrographische mitteilungen
09719660	annals of agri bio research
urban ecosy	urban ecosystems
phys status solidi cconf	physica status solidi c conferences
proceedings of the international conference on concrete for transportation infrastructure	proceedings of the international conference on concrete for transportation infrastructure
j pharm pha	journal of pharmacy and pharmacology
public relations review	public relations review
civil eng	civil engineering
j geochem e	journal of geochemical exploration
current drug targets infectious disorders	current drug targets infectious disorders
bulleurassnfishp	bulleurassnfishp
j compu g s	journal of computational and graphical statistics
ces slov fa	ceska a slovenska farmacie
14220067	international journal of molecular sciences
00223859	journal of postgraduate medicine
int j health plan manage	international journal of health planning and management
jonas healthcare law ethics and regulation	jonas healthcare law ethics and regulation
collection of czechoslovak chemical communications	collection of czechoslovak chemical communications
09143777	chudoku kenkyu chudoku kenkyukai jun kikanshi the japanese journal of toxicology
j educ gifted	journal for the education of the gifted
j med ent	journal of medical entomology
91618190	international microbiology
21612921	ecohealth
41681757	metrologia
71094162	physical review a atomic molecular and optical physics
agr food sc	agricultural and food science in finland
int j lan c	international journal of language communication disorders royal college of speech language therapists
b geol soc denmark	bulletin of the geological society of denmark
statistical papers	statistical papers
proceedings of the ieee international conference on transmission and distribution construction and live line maintenance esmo	proceedings of the ieee international conference on transmission and distribution construction and live line maintenance esmo
journal of sports medicine and physical fitness	journal of sports medicine and physical fitness
pediatr pathol mol med	pediatric pathology molecular medicine
00016497	acta otorhinolaryngologica belgica
dermatology basel switzerland	dermatology
nitric oxidebiol chem	nitric oxide biology and chemistry
13662511	mining history
internet healthc strateg	internet healthcare strategies
leos optical mems 2005 international conference on optical mems and their applications	ieeeleos optical mems 2005 international conference on optical mems and their applications
b mater sci	bulletin of materials science
00099163	clinical genetics
eur j pediatr surg	european journal of pediatric surgery
